customer_id,first_name,last_name,date_of_birth,address,city,postcode,account_balance,last_login
945,Carol-jean,Brownlee,10/15/1970,42 Vernon Plaza,Ipoh,30554,13773.1,2020-07-07T18:46:40Z
946,Justus,Ceresa,10/17/1975,83899 Lakewood Street,Enschede,7514,403026.77,2020-02-01T23:49:34Z
947,Jeanette,Granleese,8/20/1998,60240 Ramsey Drive,Donskoy,301767,104228.58,2020-03-13T13:09:18Z
948,Perry,Berston,02/12/1987,23 Lighthouse Bay Place,Kawanishi,950-3341,549360.6,2020-09-27T16:36:25Z
949,Trixie,Phippen,06/11/1992,8543 East Terrace,Salvacion,1114,437922.95,2020-12-03T22:02:05Z
950,Margarette,Holcroft,01/12/2001,6 Wayridge Way,Santa Cruz,5105,307082.81,2020-07-04T21:31:54Z
951,Parnell,Galle,11/25/1976,6 Loftsgordon Terrace,Sarandi,99560-000,601590.9,2021-06-10T19:51:52Z
952,Suzanna,McCrea,11/28/1982,7 Melody Crossing,Sindong,,200020.99,2021-10-05T02:37:43Z
953,Fredia,Brinkley,5/22/1976,12694 Macpherson Drive,Getafe,28904,469782.69,2021-12-05T11:19:04Z
954,Melodee,Lawley,11/12/1975,29 Sutteridge Road,Leksand,793 50,28528.83,2020-11-19T06:26:16Z
955,Abrahan,Millis,4/28/1985,4 Mockingbird Plaza,Luqiao,,109231.6,2021-01-14T12:53:41Z
956,Shoshanna,Medforth,6/25/1994,1 Luster Crossing,Fauske,8206,266626.28,2021-02-19T14:25:03Z
957,Mikey,Janicek,08/09/2000,51 Riverside Court,Mekarsari,,894086.64,2020-06-02T06:48:48Z
958,Meta,Luetkemeyer,4/26/2005,6 Harbort Court,Nusajaya,79575,469612.22,2020-11-16T03:39:26Z
959,Camila,Edge,04/08/1987,4 Crescent Oaks Park,Vicente Guerrero,39200,3526.47,2021-04-11T16:20:18Z
960,Arel,Wife,9/29/1979,449 Lawn Junction,St. Catharines,L2P,3231.82,2020-11-02T14:52:35Z
961,Bradan,Rosas,02/11/1993,6 Gulseth Hill,Caijiapu,,575038.33,2021-08-10T06:42:34Z
962,Tammie,Halfacre,11/03/1976,46414 Farragut Point,Rende,,332724.45,2021-10-30T15:30:42Z
963,Hammad,Lowden,10/28/2000,89199 Coleman Pass,Huangsha,,694709.88,2020-05-27T13:05:02Z
964,Jordon,Harman,10/29/2000,46 Katie Terrace,Ar Riqāb,,951142.01,2020-08-30T23:25:31Z
965,Sidonnie,Krzyzowski,4/15/1984,6 Vermont Street,Burayevo,452960,566363.17,2021-09-06T20:53:47Z
966,Hilde,Kinman,5/20/1978,2638 5th Crossing,Tobol,,117235.83,2020-01-12T23:10:59Z
967,Ricard,Amthor,11/07/1977,517 Judy Park,Hualgayoc,,920085.35,2021-04-03T18:35:14Z
968,Caitrin,Brigden,1/19/2000,8 Summer Ridge Point,Meixi,,376834.37,2020-05-27T16:19:42Z
969,Osborn,Shuxsmith,9/21/1974,7 Eagle Crest Lane,Obong,2614,229955.17,2021-03-21T19:46:51Z
970,Bengt,O'Tierney,1/28/2001,96 Clarendon Center,Asenovgrad,4219,942734.49,2020-11-03T11:07:51Z
971,Matthias,Dalrymple,03/11/1982,9 Fordem Drive,Ríohacha,440017,778316.41,2021-01-23T03:15:14Z
972,Julius,Jordanson,03/04/1985,234 Washington Terrace,Cherga,649219,588227.86,2021-12-18T12:27:37Z
973,Sibylle,Gaitung,3/29/1973,8 Ruskin Avenue,Baqiao,,222475.38,2020-07-13T09:10:08Z
974,Walliw,Shawcross,10/03/1999,48 Porter Drive,San Matías,,371964.63,2020-09-01T11:20:29Z
975,Allina,Stenet,9/26/1973,5840 Old Gate Place,Batukuta,,56446.58,2020-02-10T13:17:17Z
976,Weylin,McKeon,2/15/1980,2 Sage Hill,Tuochuan,,108001.64,2021-02-12T21:09:13Z
977,Bogart,McCusker,11/16/1974,2227 Schurz Road,Yawata,961-0406,170991.76,2021-09-11T09:08:04Z
978,Ralph,Devil,1/28/2004,59 Dottie Road,Bududa,,295496.19,2020-03-25T07:08:50Z
979,Gavra,Eglinton,05/10/1992,984 Morrow Plaza,President Roxas,9405,980916.54,2020-08-17T14:17:03Z
980,Kerstin,McTerlagh,01/07/1993,55393 Clyde Gallagher Hill,Shirokovskiy,618284,649257.95,2021-10-29T08:50:26Z
981,Horten,Attaway,11/08/1983,3 Gina Terrace,Rungis,94518 CEDEX 1,611422.01,2020-02-07T01:54:48Z
982,Gabi,Tropman,12/31/1971,02 Vidon Circle,El Bolsón,8430,610300.91,2021-06-25T05:55:39Z
983,Patrice,Ranald,09/03/1980,675 Glendale Drive,Karagach,361023,407304.43,2020-06-17T08:49:07Z
984,Sarita,Poleye,2/23/1986,7052 Johnson Center,Khe Tre,,746006.21,2021-10-10T02:01:11Z
985,Bambi,Swindle,11/08/1981,0 Del Sol Center,Belyy Gorodok,172711,171669.14,2021-09-25T10:54:50Z
986,Collin,Doy,03/03/1999,595 Heath Parkway,New York City,10270,716106.8,2020-05-20T17:08:15Z
987,Deny,Babonau,8/19/1989,7177 David Trail,Balinad,4506,741859.4,2021-03-17T13:37:44Z
988,Wynne,MacGauhy,8/23/1997,23914 Brentwood Drive,Mingcheng,,218599.97,2020-05-14T06:39:50Z
989,Adriano,Brinkler,9/20/1993,92548 Ridgeway Lane,Nueva Fuerza,6224,557869.45,2020-08-21T22:16:03Z
990,Kalina,Cometto,09/02/1987,62 Sugar Alley,Ōtsuchi,350-0134,985521.28,2020-02-01T19:35:14Z
991,Antoine,Josipovitz,1/26/1973,81 Sundown Avenue,Xichehe,,497737.65,2021-10-01T14:51:56Z
992,Dorthea,Cathersides,02/01/2003,22 Elka Circle,Tebingtinggi,,171138.67,2021-12-25T08:49:03Z
993,Abram,Seifenmacher,07/07/1992,764 Blue Bill Park Avenue,Sananrejo,,8281.51,2020-05-15T20:55:51Z
994,Ruthy,Dedrick,08/04/2000,86411 Sycamore Crossing,Loga,,338029.37,2020-11-09T11:08:15Z
995,Esme,Medgwick,11/23/2000,954 International Trail,Salerno,84124,522260.4,2020-10-23T10:48:10Z
996,Twila,Garwood,9/17/1981,7 Muir Point,Batelov,588 51,944034.16,2021-12-22T15:54:55Z
997,Sigfrid,Bertenshaw,2/17/1986,5570 Golf Course Avenue,New York City,10004,252844.82,2021-01-19T02:09:18Z
998,Hayley,Prime,10/30/1986,469 Dorton Point,Venilale,,115472.09,2021-03-16T12:14:39Z
999,Clarette,Elfleet,5/16/1986,143 Prentice Avenue,Fort Dauphin,,612914.12,2020-06-27T12:57:14Z
1000,Fae,Guise,6/24/1999,95851 Iowa Crossing,Granada,252257,127229.31,2020-03-01T16:00:43Z
